Net,Station,Lat,Long,Moho_km,err_moho,Avg_Vp/Vs,Poisson’s_ratio,Elevation,Avg_Vp(km/s),Vp_err,Avg_Vs(km/s),Vs_err,N,Sediment,Location,Reference,Compilation,Comments (Method - other notes etc.),Sub-methods,Comments2,H2 (other methods),err,Vsn2,κ2,Unnamed: 25,Unnamed: 26
,,65.09671074,-16.64136922,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.09709271,-15.9553768,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.0971778,-16.55705024,40.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.09781076,-16.55981763,40.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.09981162,-16.64154688,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.1,19.8,43.6,,-,,,,,,,,,GSC_global_database,92A.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.1,47.6,34.5,,-,,,,,,,,,GSC_global_database,99K.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.10157488,-16.64094743,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.10209301,-16.67099471,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.10357143,-16.55933048,40.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.1044157,-16.68998067,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.1055546,-15.97877676,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.10693748,-16.61700878,40.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.10965066,-21.20061737,23.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.11162837,-16.76806086,33.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.11349353,-21.19781886,23.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.12,-148.29,33.13,,-,,,,,,,,,GSC_global_database,94B.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.12,33.04,37.2,,-,,,,,,,,,GSC_global_database,75V.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.12192507,-16.85964473,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.12232103,-16.78146657,38.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.12256591,-16.69482917,33.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.12264362,-16.77935562,38.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.12358506,-16.66880727,40.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.12881321,-16.71792239,33.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13086459,-16.797788,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13159389,-16.77863278,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13160967,-16.29540069,33.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13311784,-16.4344214,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13334358,-16.72474677,33.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13340888,-16.82391184,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13371104,-16.82249255,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13422799,-16.72613118,33.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13517717,-16.29552084,30.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13533599,-16.29682115,30.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13620956,-16.72269917,33.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13633649,-16.29352664,30.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13757179,-16.29785521,30.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13769033,-16.27692144,33.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13872304,-16.28818326,33.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.13975675,-16.29006724,33.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.14242797,-16.37353455,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.14311774,-16.35435083,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.14320601,-16.39425187,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.14529775,-16.39835413,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.14530886,-16.39830067,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.14780533,-16.83576262,38.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.15506378,-16.83485535,38.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.16046483,-16.06442668,30.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.16271763,-16.1620917,31.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.16291516,-16.16617128,31.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.16363214,-16.14563698,31.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.16376268,-16.18836231,31.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.16446295,-16.89550896,33.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.16747072,-16.19376941,31.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.17,17.37,40.5,,-,,,,,,,,,GSC_global_database,75H.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.17,90.34,45.2,,-,,,,,,,,,GSC_global_database,91E.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.17910448,28.61077844,47.5,,-,,,,,,,,,Europe,Yliniema2004,Stephenson 2024,Refraction,-,,,,,,,
,,65.18848829,-16.0458046,30.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.19225923,-16.04800716,30.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.19385373,-16.67000257,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.19809505,-16.67260983,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.2,53.72,35.7,,-,,,,,,,,,GSC_global_database,91E.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.20105398,-16.07230146,30.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.20369145,-16.075872,30.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.20790869,-16.70038762,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.21001167,-22.37322148,26.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.21080328,-16.70641425,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.2146,-91.0784,36.0,,-,,,,,,,,,America_North,Gilligan2016,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.22,32.01,38.3,,-,,,,,,,,,GSC_global_database,75V.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.2207395,-16.80706597,38.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.22324393,-16.6984399,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.22381275,-16.70082488,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.22524949,-22.39242638,26.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.2256013,-22.40353807,26.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.228368,-16.72791283,38.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.22859546,-16.73292993,38.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.22865665,-16.72563417,38.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.22867073,-16.70038961,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.22924157,-16.73062648,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.22954787,-16.70771144,38.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.22956652,-16.76015476,38.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.23071864,-16.71019847,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.23157926,-16.74972582,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.23231711,-16.76548196,38.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.24240091,-16.74025673,38.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.27057954,-18.07462323,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.28,-15.5,35.0,,-,,,,,,,,,Iceland,-,Stephenson 2024,Refraction,-,,,,,,,
,,65.3,-17.3,31.5,,-,,,,,,,,,Iceland,-,Stephenson 2024,Refraction,-,,,,,,,
,,65.36,-19.2,34.4,,-,,,,,,,,,Iceland,-,Stephenson 2024,Refraction,-,,,,,,,
,,65.36125191,-18.23943963,34.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.4,-17.25,24.4,,-,,,,,,,,,GSC_global_database,98M.5,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.4,16.44,43.8,,-,,,,,,,,,GSC_global_database,75H.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.4,29.33,63.6,,-,,,,,,,,,GSC_global_database,91B.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.4,46.2,31.3,,-,,,,,,,,,GSC_global_database,99K.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.4,77.3,29.9,,-,,,,,,,,,GSC_global_database,92G.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.40773714,-16.87306698,23.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.41,51.34,37.78,,-,,,,,,,,,GSC_global_database,91E.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.41879484,-16.66965795,23.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.42723005,29.55639098,44.0,,-,,,,,,,,,Europe,Kozlovskaya2008,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.4684888,-16.8738925,25.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.48808807,-16.90473192,25.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.5,-17.5,25.5,,-,,,,,,,,,Iceland,-,Stephenson 2024,Refraction,-,,,,,,,
,,65.5,116.5,46.4,,-,,,,,,,,,GSC_global_database,78G.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.52600634,-16.77288713,23.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.52619022,-16.76990254,23.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.52771589,-16.77369458,23.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.52873552,-16.89145241,25.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.53,89.61,45.2,,-,,,,,,,,,GSC_global_database,91E.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.53250987,-16.77352393,23.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.53792493,-16.85079737,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.54741932,-16.6730833,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.54993581,-16.67459484,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.55,49.97,38.54,,-,,,,,,,,,GSC_global_database,91E.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.55359712,-16.87552023,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.55586088,-16.69107771,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.56,-16.1,27.8,,-,,,,,,,,,Iceland,-,Stephenson 2024,Refraction,-,,,,,,,
,,65.56266441,-16.56257285,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.56730628,-24.26433073,30.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.57,57.68,40.06,,-,,,,,,,,,GSC_global_database,76B.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.57133316,-16.39349903,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.57490845,-22.58401262,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.57759111,-16.58591325,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.58292706,-24.2357299,30.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.58442379,-16.904111,22.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.58610671,-16.86488766,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.58685227,-16.74444604,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.5897725,-16.76584735,22.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.58994799,-16.76298394,22.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.59140762,-16.76661931,22.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.59426882,-22.63849691,29.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.5945604,-16.77383236,22.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.59571398,-16.57528372,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.59599298,-16.76645176,22.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.59746766,-16.2031921,22.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.59764259,-16.77469704,22.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.6,-149.0,31.0,,-,,,,,,,,,GSC_global_database,92B.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.60174933,-16.76791648,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.60259754,-24.29254095,30.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.60530247,-16.7661705,22.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.60984782,-16.47863582,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.61150661,-16.48042593,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.61180059,-16.48298618,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.62025162,-16.73972639,22.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.62196503,-16.98615962,21.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.62485493,-16.82713893,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.62544812,-16.76466269,24.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.62705744,-16.76440535,24.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.63,-22.19,27.0,,-,,,,,,,,,GSC_global_database,99D.1,Stephenson 2024,RF_other,unknown,,,,,,,
,,65.6360619,-16.99105305,21.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.63748411,-16.66841633,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.63815991,-16.92802855,21.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.63967259,-16.00518891,24.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.64181085,-16.00806927,24.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.64349116,-16.99815626,21.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.64379497,-16.83470587,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.64413786,-16.81358986,22.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.64551951,-16.8501494,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.64633198,-16.99623287,21.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.6505206,-16.85555395,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.65075625,-16.00214614,24.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.6519829,-18.21661159,31.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.65267786,-16.66523524,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.65503471,-16.85871566,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.65506313,-16.66666177,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.65857522,-14.74815943,32.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.65912926,-16.85829278,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.66021911,-16.85825336,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.66037373,-16.85824084,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.66060202,-16.68233183,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.66242563,-16.68576007,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.66539762,-16.1031915,17.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.66557187,-16.87059163,16.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.66560936,-16.10489363,17.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.66878752,-16.10900321,17.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.66933689,-16.11105252,17.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.67155306,-16.13893674,17.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.67164956,-16.11935722,17.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.67185321,-16.13417768,17.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.67219342,-16.11307118,17.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.67278678,-14.75405031,32.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.67352111,-16.69540398,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.6750084,-16.89037204,16.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.67690247,-16.15381347,17.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.67778212,-16.89952426,16.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.67858024,-16.90258122,16.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.67896748,-16.90309143,16.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.68,15.54,39.2,,-,,,,,,,,,GSC_global_database,75H.3,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.68182276,-17.0008241,24.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.68313944,-16.71012485,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.68613,-64.44806,34.0,,-,,,,,,,,,America_North,Gilligan2016,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.68674527,-16.75115455,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.68792394,-18.23516667,31.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.68876,-16.83706212,21.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.68959675,-16.84649238,19.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.6897297,-16.69769244,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.69,47.63,33.46,,-,,,,,,,,,GSC_global_database,91E.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,65.69024111,-19.48214317,26.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.69091196,-18.23525037,31.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.69108595,-16.75066143,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
,,65.69112756,-16.75096626,20.0,,-,,,,,,,,,Iceland,Jenkins2018,Stephenson 2024,RF_SW_joint,-,,,,,,,
